school_type,grade_level,study_hours,depression,school_ID
2,4,9,10,23
2,3,3,11,23
2,7,3,24,23
2,5,2,10,23
2,4,3,8,23
2,5,1,11,23
2,2,4,9,23
2,2,7,24,23
2,5,4,18,23
2,4,1,15,23
2,4,6,13,23
2,8,5,12,23
2,4,7,16,23
2,4,6,13,23
2,11,3,19,23
2,3,4,11,23
2,4,6,6,23
2,6,2,23,23
2,3,7,9,23
2,5,0,17,23
2,2,6,16,23
2,3,2,22,23
2,6,4,9,23
2,4,1,24,23
2,6,4,9,23
2,1,4,15,23
2,4,6,5,23
2,4,5,10,23
2,10,3,8,23
2,4,4,20,23
2,3,0,12,23
2,6,7,14,23
2,4,4,11,23
2,3,2,10,23
2,5,3,21,23
2,3,1,10,23
2,4,2,6,23
2,8,7,8,23
2,8,8,13,23
2,4,3,17,23
2,10,5,3,23
2,4,2,14,23
2,2,5,17,23
2,4,4,20,23
2,3,1,16,23
2,5,1,16,23
2,6,2,15,23
2,6,7,22,23
2,7,4,20,23
2,2,4,14,23
2,4,2,14,23
2,5,3,7,23
2,1,1,2,23
2,3,1,17,23
2,3,3,19,23
2,1,3,4,23
2,2,5,6,23
2,3,4,9,23
2,7,0,10,23
2,5,1,9,23
2,6,3,23,23
2,8,4,14,23
2,4,4,22,23
2,4,4,16,23
2,4,3,14,23
2,3,5,12,23
2,2,3,14,23
2,5,4,4,23
2,4,2,6,23
2,5,4,18,23
2,10,4,20,23
2,2,1,8,23
2,5,4,5,23
2,6,4,17,23
2,4,1,17,23
2,4,6,16,23
2,2,4,8,23
2,8,3,21,23
2,5,2,9,23
2,5,3,5,24
2,4,2,8,24
2,2,9,11,24
2,4,3,2,24
2,3,1,11,24
2,7,0,1,24
2,3,0,17,24
2,2,0,20,24
2,2,0,8,24
2,1,3,10,24
2,5,4,18,24
2,3,5,6,24
2,7,3,7,24
2,6,2,12,24
2,5,3,21,24
2,5,3,14,24
2,6,4,19,24
2,3,5,13,24
2,5,4,11,24
2,4,5,18,24
2,5,5,17,24
2,5,3,10,24
2,5,0,8,24
2,2,4,11,24
2,3,4,25,24
2,4,3,19,24
2,4,6,8,24
2,7,4,8,24
2,4,4,2,24
2,3,6,24,24
2,7,2,10,24
2,2,2,8,24
2,5,7,17,24
2,4,4,9,24
2,2,2,15,24
2,2,2,15,24
2,7,3,10,24
2,5,5,6,24
2,6,2,12,24
2,2,3,5,24
2,7,5,24,24
2,5,8,9,24
2,2,0,18,24
2,7,4,19,24
2,7,1,12,24
2,4,3,11,24
2,1,6,13,24
2,3,1,2,24
2,7,6,12,24
2,4,1,15,24
2,5,2,17,24
2,6,6,9,24
2,2,0,11,24
2,5,4,9,24
2,5,3,6,24
2,6,3,2,24
2,2,5,12,24
2,2,6,18,24
2,3,6,14,24
2,4,3,14,24
2,2,5,9,24
2,5,2,9,24
2,6,2,29,24
2,3,5,9,24
2,5,2,16,24
2,4,4,28,24
2,6,5,24,24
2,5,3,18,24
2,5,4,13,24
2,1,2,5,24
2,6,3,8,24
2,5,9,5,24
2,3,4,12,24
2,2,4,8,24
2,4,0,14,24
2,5,4,11,24
2,2,1,18,24
2,1,7,0,24
2,4,2,10,24
2,4,1,4,24
2,1,4,13,24
2,5,2,15,24
2,3,1,6,24
2,4,0,17,24
2,4,4,5,24
2,2,1,9,24
2,2,2,15,24
2,5,3,11,24
2,1,3,18,24
2,4,0,12,24
2,5,8,17,24
2,4,2,15,24
2,2,4,2,24
2,4,5,25,24
2,5,2,6,24
2,4,4,22,24
2,3,1,4,24
2,3,6,7,24
2,5,3,13,24
2,5,6,16,24
2,10,3,11,24
2,7,0,16,24
2,3,4,1,24
2,4,2,19,24
2,4,4,21,24
2,7,3,15,24
2,3,3,12,24
2,5,3,5,24
2,5,3,17,24
2,4,1,12,24
2,3,3,15,24
2,5,4,18,24
2,5,4,6,24
2,11,2,14,24
2,2,0,8,24
2,2,10,19,24
2,1,3,11,24
2,8,3,11,24
2,7,2,13,24
2,6,2,21,24
2,4,1,7,24
2,3,2,14,24
2,2,4,11,24
2,7,2,12,24
2,4,5,13,24
2,7,3,14,24
2,6,2,15,24
2,3,4,8,24
2,4,7,8,24
2,2,2,5,24
2,7,6,10,24
2,4,3,17,24
2,4,2,14,24
2,5,4,4,24
2,4,1,7,24
2,5,6,6,24
2,8,4,6,24
2,2,4,11,24
2,8,6,8,24
2,4,3,16,24
2,5,7,8,24
2,3,3,9,24
2,5,8,12,24
2,3,3,18,24
2,6,1,4,24
2,7,6,4,24
2,10,1,22,24
2,5,6,6,24
2,4,4,15,24
2,4,4,9,24
2,3,2,10,24
2,6,2,24,24
2,5,3,14,24
2,8,5,25,24
2,5,3,10,24
2,5,4,11,24
2,3,1,6,24
2,3,3,0,24
2,6,4,9,24
2,2,0,5,24
2,5,3,16,24
2,7,0,7,24
2,3,0,12,24
2,5,0,7,24
2,5,6,9,24
2,3,3,8,24
2,5,0,8,24
2,4,2,3,24
2,3,2,7,24
2,7,2,14,24
2,4,2,3,24
2,3,0,26,24
2,4,2,6,24
2,2,7,1,24
2,2,3,12,24
2,6,3,6,24
2,4,0,20,24
2,3,4,8,24
2,3,1,16,24
2,2,0,19,24
2,5,2,7,24
2,3,4,12,24
2,2,4,2,24
2,6,1,9,24
2,4,10,14,24
2,3,3,21,24
2,6,3,24,24
2,2,6,10,24
2,1,4,20,24
2,4,7,13,24
2,3,1,6,24
2,5,4,19,24
2,3,6,10,24
2,5,5,9,24
2,5,2,14,24
2,2,5,10,24
2,2,4,13,24
2,6,5,20,24
2,3,3,9,24
2,5,3,18,24
2,2,3,17,24
2,5,3,12,24
2,5,0,8,24
2,3,4,12,24
2,6,2,7,24
2,7,3,10,24
2,4,1,10,24
2,3,7,14,24
2,4,3,1,24
2,4,2,27,24
2,2,2,15,24
2,6,3,14,24
2,4,5,18,24
2,5,7,9,24
2,3,1,5,24
2,5,4,12,24
2,6,0,21,24
2,1,1,12,24
2,9,2,3,24
2,2,3,11,24
2,5,5,11,24
2,2,2,6,24
2,7,3,5,24
2,1,3,6,24
2,5,4,12,24
2,5,7,3,24
2,9,3,13,24
2,4,3,16,24
2,3,1,29,24
2,6,1,9,24
2,1,4,3,24
2,7,2,12,24
2,2,5,6,24
2,6,3,18,24
2,4,2,7,24
2,1,3,12,24
2,3,4,3,24
2,2,4,10,24
2,5,0,9,24
2,6,2,10,24
2,3,5,9,24
2,5,2,13,24
2,6,0,14,24
2,6,3,12,24
2,3,1,10,24
2,4,1,19,24
2,2,2,6,24
2,4,7,10,24
2,5,3,9,24
2,6,3,14,24
2,4,3,14,24
2,4,7,14,24
2,4,3,11,24
2,7,4,21,24
2,3,0,10,24
2,3,3,16,24
2,2,2,20,24
2,5,5,6,24
2,4,4,2,24
2,1,4,17,24
2,2,0,3,24
2,3,2,10,24
2,8,2,15,24
2,5,1,14,24
2,4,3,15,24
2,4,1,11,24
2,5,6,12,24
2,5,7,22,24
2,3,7,0,24
2,3,2,23,24
2,4,1,11,24
2,2,7,11,24
2,6,3,6,24
2,2,1,3,24
2,3,5,24,24
2,4,5,13,24
2,3,0,15,24
2,4,7,9,24
2,4,5,10,24
2,6,5,21,24
2,3,3,12,24
2,3,0,13,24
2,4,3,15,24
2,2,2,0,24
2,4,0,4,24
2,6,4,22,24
2,1,2,4,24
2,6,1,2,24
2,2,2,9,24
2,3,5,21,24
2,6,2,16,24
2,4,4,4,24
2,6,2,5,24
2,3,3,11,24
2,4,6,6,24
2,4,4,13,24
2,9,4,11,24
2,2,0,12,24
2,5,0,10,24
2,4,0,1,24
2,1,4,17,24
2,3,2,5,24
2,5,3,21,24
2,6,3,16,24
2,5,2,3,24
2,1,2,14,24
2,6,2,13,24
2,6,3,2,24
2,3,2,4,24
2,7,5,17,24
2,1,3,14,24
2,5,0,10,24
2,3,2,21,24
2,4,5,10,24
2,2,1,20,24
2,3,6,17,24
2,7,4,6,24
2,8,4,9,24
2,2,1,18,24
2,7,4,20,24
2,4,5,10,24
2,3,6,5,24
2,3,2,12,24
2,8,3,8,24
2,6,4,10,24
2,8,4,12,24
2,4,2,7,24
2,5,2,19,24
2,4,3,13,24
2,2,2,10,24
2,3,3,20,24
2,8,1,11,24
2,3,0,16,24
2,2,3,8,24
2,3,4,2,24
2,5,3,19,24
2,3,1,16,24
2,5,3,4,24
2,8,2,5,24
2,5,3,4,24
2,4,3,9,24
2,3,4,23,24
2,1,4,13,24
2,6,3,14,24
2,5,4,2,24
2,6,1,7,24
2,5,1,3,24
2,2,3,5,24
2,4,2,15,24
2,3,0,8,24
2,7,3,16,24
2,5,4,18,24
2,5,3,17,24
2,7,1,10,24
2,5,1,11,24
2,3,6,12,24
2,4,2,21,24
2,3,3,4,24
2,6,4,7,24
2,4,3,10,24
2,3,2,11,24
2,4,2,10,24
2,9,4,28,24
2,5,0,16,24
2,5,4,9,24
2,5,7,1,24
2,3,5,11,24
2,6,2,7,24
2,7,2,15,24
2,4,1,14,24
2,5,7,5,24
2,5,4,19,24
2,7,2,10,24
2,8,1,5,24
2,5,0,6,24
2,6,2,4,24
2,3,6,18,24
2,2,3,15,24
2,9,2,6,24
2,5,0,20,24
2,12,4,8,24
2,8,5,10,24
2,6,4,19,24
2,7,2,5,24
2,7,6,6,24
2,7,0,8,24
2,3,3,13,24
2,2,5,5,24
2,4,3,10,24
2,2,6,2,24
2,5,0,15,24
2,5,0,13,24
2,2,0,3,24
2,1,3,11,24
2,7,4,23,24
2,4,1,17,24
2,4,4,6,24
2,1,2,8,24
2,6,6,8,24
2,3,1,7,24
2,2,3,4,24
2,10,1,0,24
2,6,5,9,24
2,5,8,13,24
2,5,5,8,24
2,4,4,13,24
2,5,5,14,24
2,4,4,5,24
2,2,0,17,24
2,4,3,12,24
2,7,0,15,24
2,6,4,12,24
2,9,4,4,24
2,1,5,32,24
2,8,2,3,24
2,7,6,5,24
2,4,2,5,24
2,3,3,2,24
2,4,2,0,24
2,7,5,0,24
2,6,2,10,24
2,3,6,25,24
2,2,5,7,24
2,3,2,9,24
2,6,5,23,24
2,5,1,5,24
2,5,4,22,24
2,4,1,20,24
2,6,4,17,24
2,7,3,9,24
2,10,0,20,24
2,5,2,19,24
2,4,1,8,24
2,5,0,11,24
2,2,2,16,24
2,2,0,19,24
2,5,1,9,24
2,6,6,22,24
2,5,3,18,24
2,5,5,1,24
2,4,4,21,24
2,3,4,4,24
2,9,2,13,24
2,3,3,4,24
2,3,3,14,24
2,7,3,3,24
2,4,0,16,24
2,6,4,8,24
2,3,3,21,24
2,5,6,6,24
2,5,3,3,24
2,7,3,6,24
2,5,0,8,24
2,5,3,14,24
2,5,3,15,24
2,3,3,9,24
2,6,2,9,24
2,6,3,8,24
2,4,0,11,24
2,3,4,5,24
2,6,1,5,24
2,1,3,6,24
2,4,3,14,24
2,5,4,12,24
2,3,0,1,24
2,4,3,20,24
2,6,1,15,24
2,4,2,15,24
2,5,2,8,24
2,7,5,14,24
2,6,3,12,24
2,6,3,10,24
2,2,1,13,24
2,4,0,10,24
2,7,4,14,24
2,4,3,18,24
2,4,2,17,24
2,5,4,3,24
2,3,4,5,24
2,5,3,14,24
2,5,4,15,24
2,2,1,16,24
2,6,2,8,24
2,6,6,5,24
2,5,3,18,24
2,9,4,5,24
2,5,4,13,24
2,6,1,0,24
2,2,2,6,24
2,4,3,11,24
2,1,5,8,24
2,7,2,8,24
2,6,6,12,24
2,6,4,19,24
2,4,2,12,24
2,6,1,3,24
2,2,1,11,24
2,5,5,14,24
2,6,5,12,24
2,7,6,22,24
2,3,1,15,24
2,2,2,19,24
2,2,6,15,24
2,4,3,11,24
2,4,4,14,24
2,7,3,21,24
2,6,2,8,24
2,5,4,9,24
2,6,0,17,24
2,6,7,12,24
2,5,2,10,24
2,6,2,15,24
2,5,1,15,24
2,2,0,7,24
2,6,3,8,24
2,3,0,13,24
2,4,2,5,24
2,4,1,0,24
2,4,4,18,24
2,2,3,21,24
2,8,2,11,24
2,3,0,10,24
2,4,5,23,24
2,8,6,13,24
2,6,3,3,24
2,4,0,15,24
2,5,4,7,24
2,2,5,3,24
2,2,4,16,24
2,2,3,12,24
2,4,4,10,24
2,5,8,14,24
2,10,1,9,24
2,8,0,4,24
2,4,8,8,24
2,4,3,11,24
2,1,3,15,24
2,5,2,11,24
2,3,1,14,24
2,3,2,9,24
2,2,6,0,24
2,8,5,4,24
2,3,6,9,24
2,8,2,6,24
2,6,7,14,24
2,4,3,10,24
2,2,0,10,24
2,6,6,2,24
2,5,4,6,24
2,1,5,13,24
2,3,6,14,24
2,4,1,8,24
2,4,3,17,24
2,6,2,15,24
2,7,0,2,24
2,2,6,7,24
2,2,3,19,24
2,6,4,2,24
2,5,1,17,24
2,2,0,8,24
2,7,2,3,24
2,7,6,8,24
2,5,2,18,24
2,1,1,12,24
2,7,7,17,24
2,2,2,11,24
2,9,1,5,24
2,2,7,11,24
2,3,3,11,24
2,3,7,10,24
2,1,5,2,24
2,4,2,16,24
2,3,0,18,24
2,4,1,17,24
2,4,6,21,24
2,6,6,10,24
2,4,4,22,24
2,8,4,11,24
2,4,2,5,24
2,6,1,8,24
2,1,4,1,24
2,2,1,20,24
2,5,1,9,24
2,2,3,10,24
2,4,1,16,24
2,3,4,13,24
2,10,1,20,24
2,5,2,20,24
2,2,6,13,24
2,2,1,5,24
2,5,0,11,24
2,6,1,17,24
2,7,0,23,24
2,7,2,16,24
2,5,0,12,24
2,4,1,7,24
2,2,4,16,24
2,5,2,5,24
2,3,3,9,24
2,7,5,14,24
2,7,2,14,24
2,3,0,12,24
2,3,1,19,24
2,4,3,10,24
2,4,3,6,24
2,7,0,6,24
2,1,1,13,24
2,8,4,6,24
2,2,3,4,24
2,4,4,17,24
2,6,3,10,24
2,6,4,28,24
2,6,2,8,24
2,3,1,16,24
2,4,3,23,24
2,4,1,4,24
2,4,7,14,24
2,7,4,10,24
2,5,4,11,24
2,9,3,8,24
2,3,5,11,24
2,6,7,4,24
2,5,3,11,24
2,3,1,14,24
2,1,3,13,24
2,2,0,4,24
2,5,1,7,24
2,7,4,9,24
2,7,4,12,24
2,3,6,5,24
2,5,3,5,24
2,2,3,19,24
2,4,3,9,24
2,3,4,8,24
2,6,4,9,24
2,5,1,8,24
2,4,0,8,24
2,3,5,1,24
2,2,3,8,24
2,3,5,7,24
2,5,1,14,24
2,10,5,21,24
2,2,7,7,24
2,4,2,10,24
2,3,1,30,24
2,3,7,6,24
2,3,4,17,24
2,3,1,12,24
2,7,2,2,24
2,3,2,12,24
2,4,1,10,24
2,4,4,13,24
2,5,2,4,24
2,5,0,21,24
2,6,1,12,24
2,4,7,8,24
2,2,7,9,24
2,4,5,14,24
2,2,4,14,24
2,3,2,18,24
2,4,4,8,24
2,6,4,7,24
2,3,4,1,24
2,3,0,7,24
2,8,4,18,24
2,5,2,3,24
2,1,4,24,24
2,12,1,14,24
2,4,3,4,24
2,4,4,18,24
2,5,3,22,24
2,7,3,4,24
2,4,2,5,24
2,6,3,14,24
2,1,7,15,24
2,2,2,15,24
2,3,0,19,24
2,3,2,7,24
2,1,8,11,24
2,5,2,11,24
2,3,4,20,24
2,6,1,10,24
2,4,2,7,24
2,6,1,16,24
2,5,0,5,24
2,3,4,18,24
2,4,2,9,24
2,4,7,26,24
2,3,2,3,24
2,2,4,13,24
2,3,2,13,24
2,6,2,8,24
2,4,7,11,24
2,5,4,7,24
2,2,2,4,24
2,4,2,17,24
2,1,4,11,24
2,4,7,1,24
2,4,6,20,24
2,2,3,11,24
2,5,3,1,24
2,5,5,7,24
2,2,1,13,24
2,5,7,10,24
2,2,4,7,24
2,5,1,6,24
2,6,1,16,24
2,4,3,11,24
2,3,5,8,24
2,7,4,15,24
2,8,4,17,24
2,6,1,11,24
2,4,3,8,24
2,2,4,28,24
2,4,2,7,24
2,6,5,5,24
2,3,0,17,24
2,5,7,15,24
2,7,1,13,24
2,4,1,16,24
2,9,4,13,24
2,5,7,0,24
2,8,7,17,24
2,7,0,10,24
2,2,3,11,24
2,3,3,10,24
2,2,7,15,24
2,1,1,15,24
2,1,2,15,24
2,7,2,19,24
2,1,2,13,24
2,3,1,20,24
2,4,4,6,24
2,3,2,24,24
2,5,0,8,24
2,2,1,23,24
2,1,3,4,24
2,6,5,8,24
2,5,3,7,24
2,6,4,11,24
2,2,2,6,24
2,6,1,10,24
2,8,0,16,24
2,7,2,10,24
2,7,3,12,24
2,4,5,20,24
2,6,4,6,24
2,9,3,13,24
2,3,2,15,24
2,5,3,8,24
2,6,5,12,24
2,3,2,3,24
2,3,3,12,24
2,7,7,7,24
2,5,5,7,24
2,8,0,2,24
2,5,1,8,24
2,5,1,10,24
2,3,2,4,24
2,3,1,6,24
2,5,3,17,24
2,2,1,3,24
2,2,2,24,24
2,4,7,11,24
2,5,0,16,24
2,4,4,9,24
2,6,2,15,24
2,3,5,4,24
2,2,2,2,24
2,1,4,15,24
2,4,5,14,24
2,6,4,9,24
2,8,6,9,24
2,2,4,19,24
2,5,4,7,24
2,5,0,6,24
2,5,3,16,24
2,2,3,12,24
2,5,0,15,24
2,5,0,9,24
2,6,6,7,24
2,6,5,4,24
2,3,4,9,24
2,9,3,2,24
2,7,2,11,24
2,1,5,3,24
2,5,5,22,24
2,3,6,25,24
2,6,3,6,24
2,3,3,3,24
2,6,0,2,24
2,6,2,12,24
2,4,5,20,24
2,2,2,8,24
2,6,6,20,24
2,8,4,15,24
2,3,5,15,24
2,5,8,0,24
2,3,0,12,24
2,1,2,15,24
2,4,6,10,24
2,8,1,9,24
2,1,1,2,24
2,8,3,14,24
2,5,6,15,24
2,4,2,4,24
2,2,1,8,24
2,2,4,12,24
2,3,6,12,24
2,3,5,3,24
2,5,5,15,24
2,4,6,12,24
2,3,6,11,24
2,4,2,8,24
2,3,5,22,24
2,3,1,9,24
2,8,4,23,24
2,1,4,21,24
2,5,2,18,24
2,7,0,19,24
2,4,8,14,24
2,6,2,25,24
2,3,4,21,24
2,2,4,3,24
2,3,1,13,24
2,8,0,27,24
2,6,4,13,24
2,3,5,7,24
2,2,1,6,24
2,3,1,9,24
2,5,2,12,24
2,4,3,19,24
2,8,5,8,24
2,4,2,7,24
2,3,4,8,24
2,7,0,8,24
2,4,2,6,24
2,5,1,20,24
2,4,3,15,24
2,6,4,7,24
2,5,4,12,24
2,8,4,14,24
2,7,4,19,24
2,6,7,20,24
2,6,3,8,24
2,3,2,13,24
2,9,7,11,24
2,4,4,14,24
2,7,1,6,24
2,5,5,7,24
2,1,1,10,24
2,5,1,11,24
2,7,1,3,24
2,3,7,16,24
2,7,2,18,24
2,4,9,11,24
2,2,1,6,24
2,8,2,19,24
2,4,2,3,24
2,4,4,11,24
2,7,5,5,24
2,4,2,12,24
2,12,5,6,24
2,6,2,20,24
2,4,5,7,24
2,4,4,11,24
2,3,4,18,24
2,5,0,21,24
2,6,2,16,24
2,5,6,10,24
2,3,9,10,24
2,4,7,9,24
2,7,5,7,24
2,4,2,14,24
2,2,9,25,24
2,4,1,8,24
2,5,2,15,24
2,6,5,12,24
2,4,4,17,24
2,2,3,10,24
2,6,11,15,24
2,7,0,17,24
2,5,3,15,24
2,3,2,18,24
2,5,4,14,24
2,1,5,9,24
2,6,3,8,24
2,5,0,17,24
2,6,4,4,24
2,5,4,20,24
2,6,0,14,24
2,4,1,14,24
2,4,3,16,24
2,8,4,7,24
2,5,4,7,24
2,7,0,2,24
2,5,1,14,24
2,5,7,11,24
2,8,3,12,24
2,3,2,16,24
2,7,1,11,24
2,3,5,12,24
2,5,0,13,24
2,2,1,5,24
2,4,2,2,24
2,6,3,10,24
2,4,3,8,24
2,5,1,10,24
2,4,2,22,24
2,4,3,14,24
2,6,5,10,24
2,8,4,8,24
2,6,0,15,24
2,6,0,17,24
2,5,3,9,24
2,4,3,16,24
2,4,1,25,24
2,5,1,12,24
2,5,4,18,24
2,2,1,16,24
2,6,2,17,24
2,2,2,18,24
2,4,4,10,24
2,9,3,8,24
2,8,4,18,24
2,2,6,14,24
2,3,4,10,24
2,4,6,7,24
2,7,0,17,24
2,4,3,15,24
2,1,0,6,24
2,3,7,11,24
2,3,0,13,24
2,4,2,14,24
2,7,2,7,24
2,10,5,5,24
2,8,3,7,24
2,5,3,13,24
2,6,2,14,24
2,4,5,12,24
2,6,4,16,24
2,3,5,16,24
2,4,5,13,24
2,5,0,4,24
2,1,4,18,24
2,3,3,12,24
2,1,4,20,24
2,3,3,16,24
2,6,6,17,24
2,2,4,19,24
2,2,3,12,24
2,5,3,17,24
2,3,3,10,24
2,2,3,9,24
2,6,2,19,24
2,3,3,16,24
2,4,3,1,24
2,3,3,15,24
2,7,3,15,24
2,6,5,7,24
2,8,5,0,24
2,5,2,2,24
2,2,5,17,24
2,5,6,19,24
2,7,4,13,24
2,4,4,10,24
2,5,5,4,24
2,4,1,11,24
2,4,3,9,24
2,4,3,14,24
2,7,6,8,24
2,7,0,9,24
2,7,3,14,24
2,6,2,9,24
2,1,5,10,24
2,3,2,1,24
2,4,4,9,24
2,4,4,12,24
2,5,1,14,24
2,11,3,10,24
2,3,3,26,24
2,3,0,0,24
2,6,3,13,24
2,4,6,26,24
2,5,5,20,24
2,7,4,13,24
2,5,3,1,24
2,3,8,15,24
2,4,5,5,24
2,6,3,9,24
2,6,4,11,24
2,4,3,25,24
2,4,2,16,24
2,5,1,5,24
2,2,1,8,24
2,7,5,14,24
2,10,3,9,24
2,4,5,17,24
2,5,5,13,24
2,5,3,0,24
2,1,0,15,24
2,3,0,2,24
2,7,3,32,24
2,2,1,9,24
2,2,6,16,24
2,4,4,12,24
2,5,2,10,24
2,4,3,6,24
2,5,3,1,24
2,4,2,7,24
2,5,1,5,24
2,10,2,12,24
2,8,2,10,24
2,5,0,11,24
2,10,6,14,24
2,8,5,6,24
2,2,3,8,24
2,6,5,14,24
2,2,1,6,24
2,5,5,19,24
2,6,5,8,24
2,2,5,10,24
2,6,1,9,24
2,6,5,14,24
2,4,0,19,24
2,6,2,16,24
2,3,8,11,24
2,4,4,9,24
2,4,1,18,24
2,2,2,8,24
2,5,3,10,24
2,3,2,12,25
2,3,2,18,25
2,2,5,15,25
2,4,4,14,25
2,5,2,10,25
2,6,7,17,25
2,4,3,31,25
2,3,0,12,25
2,2,5,1,25
2,3,4,5,25
2,4,2,13,25
2,5,4,13,25
2,6,7,6,25
2,7,3,19,25
2,2,4,16,25
2,6,1,11,25
2,6,2,6,25
2,4,0,13,25
2,5,4,20,25
2,10,2,15,25
2,3,1,11,25
2,4,8,3,25
2,5,4,8,25
2,2,5,10,25
2,7,1,15,25
2,4,2,17,25
2,6,1,19,25
2,7,1,20,25
2,9,4,0,25
2,6,5,3,25
2,3,4,14,25
2,3,3,4,25
2,4,2,1,25
2,6,8,14,25
2,6,2,9,25
2,4,2,11,25
2,4,1,12,25
2,5,7,11,25
2,2,9,0,25
2,3,2,10,25
2,8,2,10,25
2,6,5,23,25
2,2,2,16,25
2,2,3,11,25
2,6,5,10,25
2,7,7,6,25
2,8,1,10,25
2,5,7,13,25
2,6,7,9,25
2,5,7,23,25
2,5,5,2,25
2,4,4,5,25
2,5,5,20,25
2,7,0,15,25
2,5,0,9,25
2,3,4,11,25
2,1,0,8,25
2,2,5,13,25
2,4,7,11,25
2,4,1,7,25
2,3,0,5,25
2,4,4,6,25
2,3,3,14,25
2,6,2,13,25
2,2,6,2,25
2,4,3,2,25
2,3,0,10,25
2,5,4,6,25
2,1,3,10,25
2,5,1,18,25
2,2,4,13,25
2,7,5,5,25
2,3,3,18,25
2,5,4,12,25
2,2,6,12,25
2,5,2,10,25
2,4,6,1,25
2,4,0,3,25
2,6,8,15,25
2,3,1,24,25
2,4,7,13,25
2,5,3,9,25
2,5,1,11,25
2,5,2,18,25
2,5,2,0,25
2,6,7,22,25
2,4,4,14,25
2,7,5,6,25
2,7,5,12,25
2,7,1,24,25
2,4,3,8,25
2,5,1,5,25
2,2,1,16,25
2,3,4,3,25
2,5,4,17,25
2,4,3,5,25
2,4,3,23,25
2,4,5,14,25
2,7,6,6,25
2,3,0,19,25
2,5,3,11,25
2,5,3,9,25
2,7,4,14,25
2,5,4,4,25
2,5,6,22,25
2,5,3,10,25
2,3,2,18,25
2,4,1,27,25
2,5,0,23,25
2,7,1,3,25
2,3,3,14,25
2,4,5,12,25
2,4,4,11,25
2,5,4,12,25
2,2,5,27,25
2,7,1,16,25
2,5,3,3,25
2,4,1,7,25
2,7,0,20,25
2,7,2,10,25
2,2,3,18,25
2,3,5,13,25
2,7,4,22,25
2,6,1,15,25
2,4,3,0,25
2,4,3,19,25
2,4,0,14,25
2,6,6,17,25
2,3,3,20,25
2,6,1,20,25
2,4,3,9,25
2,7,4,7,25
2,6,2,14,25
2,2,3,5,25
2,5,4,15,25
2,4,4,8,25
2,2,3,17,25
2,4,2,9,25
2,3,5,15,25
2,7,2,7,25
2,5,1,18,25
2,4,3,4,25
2,3,1,18,25
2,3,3,4,25
2,3,2,9,25
2,2,2,11,25
2,4,6,20,25
2,5,3,18,25
2,6,3,10,25
2,2,3,10,25
2,6,3,10,25
2,2,0,11,25
2,5,1,19,25
2,3,4,19,25
2,4,1,19,25
2,5,3,3,25
2,4,6,11,25
2,4,2,12,25
2,5,1,12,25
2,4,4,22,25
2,3,2,13,25
2,5,2,18,25
2,3,3,11,25
2,4,4,1,25
2,4,6,1,25
2,4,1,6,25
2,5,1,1,25
2,2,4,18,25
2,4,3,15,25
2,4,4,7,25
2,4,7,18,25
2,2,0,13,25
2,5,6,9,25
2,8,2,25,25
2,5,0,14,25
2,2,3,18,25
2,5,3,18,25
2,9,1,11,25
2,2,6,18,25
2,1,4,11,25
2,7,1,7,25
2,4,3,11,25
2,6,4,18,25
2,3,3,7,25
2,2,1,17,25
2,4,3,9,25
2,3,5,4,25
2,4,6,11,25
2,5,5,9,25
2,5,2,6,25
2,2,3,24,25
2,5,0,16,25
2,6,3,15,25
2,7,5,2,25
2,5,3,11,25
2,5,0,4,25
2,3,0,12,25
2,4,2,10,25
2,2,4,14,25
2,5,5,9,25
2,2,1,18,25
2,5,4,13,25
2,2,5,5,25
2,4,6,5,25
2,5,3,9,25
2,5,5,16,25
2,5,1,5,25
2,4,1,9,25
2,2,3,16,25
2,3,0,18,25
2,4,3,11,25
2,3,0,21,25
2,10,6,14,25
2,2,6,21,25
2,5,4,15,25
2,4,4,14,25
2,4,5,11,25
2,5,6,15,25
2,1,4,12,25
2,8,2,27,25
2,4,1,8,25
2,4,1,25,25
2,5,0,12,25
2,7,5,19,25
2,7,2,15,25
2,1,8,21,25
2,4,4,27,25
2,4,1,8,25
2,4,1,14,25
2,6,0,5,25
2,6,5,6,25
2,6,1,14,25
2,5,1,11,25
2,3,1,22,25
2,6,0,9,25
2,3,3,4,25
2,6,3,16,25
2,3,0,9,25
2,10,6,5,25
2,4,3,7,25
2,3,3,21,25
2,6,3,19,25
2,4,1,7,25
2,5,3,23,25
2,4,5,10,25
2,5,0,7,25
2,6,3,14,25
2,7,6,6,25
2,1,5,12,25
2,2,4,15,25
2,1,7,17,25
2,3,7,31,25
2,2,3,7,25
2,4,4,12,25
2,3,6,12,25
2,1,3,6,25
2,7,4,3,25
2,5,4,12,25
2,4,3,18,25
2,7,3,5,25
2,3,3,20,25
2,8,0,10,25
2,3,3,25,25
2,3,2,18,25
2,7,5,9,25
2,1,4,6,25
2,4,4,10,25
2,7,6,12,25
2,1,0,18,25
2,6,4,2,25
2,3,8,14,25
2,3,3,14,25
2,7,1,9,25
2,4,4,12,25
2,2,4,18,25
2,7,8,14,25
2,4,4,17,25
2,6,2,6,25
2,3,2,20,25
2,5,5,3,25
2,5,3,5,25
2,4,4,17,25
2,7,2,16,25
2,6,2,22,25
2,4,3,11,25
2,2,2,17,25
2,3,1,19,25
